[ 2024-10-25 16:06:36,629 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:38,658 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496332 found"
[ 2024-10-25 16:06:38,661 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:38,663 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:41,039 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:41,041 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:45,246 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:45,250 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:48,671 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:48,675 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:50,681 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:50,684 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:52,699 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:52,703 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:56,694 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:56,697 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:06:56,701 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:56,705 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496471 found"
[ 2024-10-25 16:06:58,743 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:06:58,744 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
